Time	Lux	CLA	CS	Activity
03/14/2013 12:45:00	139.0953	68.0414	0.0973	0.4429 1391449500000
03/14/2013 12:45:30	164.0503	198.4032	0.2411	0.6552 1391449530000
03/14/2013 12:46:00	167.5609	202.6914	0.2448	0.5607 1391449560000
03/14/2013 12:46:30	122.9608	150.4995	0.1954	0.3564 1391449590000
03/14/2013 12:47:00	113.2480	55.7561	0.0803	0.2675 1391449620000
03/14/2013 12:47:30	104.9297	53.5157	0.0772	0.2729 1391449650000
03/14/2013 12:48:00	132.7468	162.4747	0.2076	0.5761 1391449680000
03/14/2013 12:48:30	195.4512	235.2202	0.2716	0.5413 1391449710000
03/14/2013 12:49:00	146.2628	76.7501	0.1090	0.0764 1391449740000
03/14/2013 12:49:30	221.2252	264.3514	0.2932	0.2261 1391449770000
03/14/2013 12:50:00	195.4512	235.2202	0.2716	0.6220 1391449800000
03/14/2013 12:50:30	140.5629	70.3506	0.1004	0.0584 1391449830000
03/14/2013 12:51:00	144.2296	104.5215	0.1441	0.9053 1391449860000
03/14/2013 12:51:30	119.2746	97.7075	0.1358	0.5345 1391449890000
03/14/2013 12:52:00	171.2178	83.5957	0.1179	0.7478 1391449920000
03/14/2013 12:52:30	84.3193	97.5875	0.1356	0.8970 1391449950000
03/14/2013 12:53:00	55.4245	34.1735	0.0492	0.6593 1391449980000
03/14/2013 12:53:30	3.5106	4.2882	0.0053	0.6878 1391450010000
03/14/2013 12:54:00	3.5106	4.2882	0.0053	0.7997 1391450040000
03/14/2013 12:54:30	20.9180	14.3315	0.0197	0.8646 1391450070000
03/14/2013 12:55:00	551.1646	741.2819	0.4844	0.7511 1391450100000
03/14/2013 12:55:30	616.4241	791.4575	0.4950	0.6750 1391450130000
03/14/2013 12:56:00	124.8047	113.4122	0.1546	0.3996 1391450160000
03/14/2013 12:56:30	11.1562	6.8283	0.0088	0.5681 1391450190000
03/14/2013 12:57:00	8.4647	8.0232	0.0105	0.4768 1391450220000
03/14/2013 12:57:30	5.5295	3.4780	0.0042	0.5165 1391450250000
03/14/2013 12:58:00	9.6886	4.5550	0.0057	0.4622 1391450280000
03/14/2013 12:58:30	21.7371	16.8743	0.0235	0.5426 1391450310000
03/14/2013 12:59:00	13.1992	15.3749	0.0213	0.7465 1391450340000
03/14/2013 12:59:30	2.1162	2.0048	0.0023	0.5883 1391450370000
03/14/2013 13:00:00	2.1162	2.0048	0.0023	0.7396 1391450400000
03/14/2013 13:00:30	3.5106	4.2882	0.0053	0.5390 1391450430000
03/14/2013 13:01:00	4.2323	4.0103	0.0049	0.5444 1391450460000
03/14/2013 13:01:30	6.2753	3.0808	0.0037	0.3488 1391450490000
03/14/2013 13:02:00	49.0036	37.3134	0.0538	0.4803 1391450520000
03/14/2013 13:02:30	53.3332	41.2281	0.0595	0.3983 1391450550000
03/14/2013 13:03:00	63.2655	51.6041	0.0744	0.3940 1391450580000
03/14/2013 13:03:30	31.5962	24.2638	0.0345	0.3928 1391450610000
03/14/2013 13:04:00	43.4741	33.8097	0.0486	0.3705 1391450640000
03/14/2013 13:04:30	49.4177	45.8909	0.0663	0.3996 1391450670000
03/14/2013 13:05:00	43.7177	39.5669	0.0571	0.5065 1391450700000
03/14/2013 13:05:30	2.1162	2.0048	0.0023	0.6102 1391450730000
03/14/2013 13:06:00	2.1162	2.0048	0.0023	0.3411 1391450760000
03/14/2013 13:06:30	2.1162	2.0048	0.0023	0.6615 1391450790000
03/14/2013 13:07:00	2.1162	2.0048	0.0023	0.5833 1391450820000
03/14/2013 13:07:30	146.3751	170.3321	0.2152	0.9040 1391450850000
03/14/2013 13:08:00	67.6826	80.4305	0.1138	0.7080 1391450880000
03/14/2013 13:08:30	118.4117	135.2971	0.1793	0.7918 1391450910000
03/14/2013 13:09:00	120.0988	146.2122	0.1910	0.6102 1391450940000
03/14/2013 13:09:30	113.1116	76.6755	0.1089	0.7018 1391450970000
03/14/2013 13:10:00	61.5536	31.4086	0.0451	0.6252 1391451000000
03/14/2013 13:10:30	93.6761	46.6870	0.0674	0.6706 1391451030000
03/14/2013 13:11:00	180.0384	215.5591	0.2557	0.7439 1391451060000
03/14/2013 13:11:30	169.7502	208.5952	0.2499	0.5065 1391451090000
03/14/2013 13:12:00	167.7072	82.1850	0.1161	0.5084 1391451120000
03/14/2013 13:12:30	125.6524	151.3920	0.1964	0.2437 1391451150000
03/14/2013 13:13:00	129.7384	153.1751	0.1982	0.0584 1391451180000
03/14/2013 13:13:30	137.7008	68.6860	0.0982	0.4221 1391451210000
03/14/2013 13:14:00	120.0256	143.7061	0.1884	0.2366 1391451240000
03/14/2013 13:14:30	182.5837	211.4394	0.2523	0.6306 1391451270000
03/14/2013 13:15:00	141.8600	69.8186	0.0997	0.3605 1391451300000
03/14/2013 13:15:30	142.2891	168.5490	0.2135	0.6042 1391451330000
03/14/2013 13:16:00	106.7291	127.4427	0.1707	0.3280 1391451360000
03/14/2013 13:16:30	104.6129	124.0450	0.1669	0.2093 1391451390000
03/14/2013 13:17:00	112.3558	135.1286	0.1792	0.3049 1391451420000
03/14/2013 13:17:30	110.2397	131.7309	0.1754	0.2842 1391451450000
03/14/2013 13:18:00	94.3247	46.4210	0.0670	0.2022 1391451480000
03/14/2013 13:18:30	92.2085	44.3908	0.0641	0.2782 1391451510000
03/14/2013 13:19:00	97.9085	50.7493	0.0732	0.2554 1391451540000
03/14/2013 13:19:30	111.9267	59.3541	0.0854	0.3432 1391451570000
03/14/2013 13:20:00	127.7686	154.7897	0.1998	0.6987 1391451600000
03/14/2013 13:20:30	81.8472	43.0870	0.0622	0.1512 1391451630000
03/14/2013 13:21:00	86.8254	46.7577	0.0675	0.2314 1391451660000
03/14/2013 13:21:30	76.9663	39.2996	0.0567	0.3481 1391451690000
03/14/2013 13:22:00	88.9416	48.7871	0.0704	0.2427 1391451720000
03/14/2013 13:22:30	123.1071	63.2581	0.0908	0.4649 1391451750000
03/14/2013 13:23:00	125.2233	65.2973	0.0936	0.4401 1391451780000
03/14/2013 13:23:30	129.3093	63.4732	0.0911	0.9427 1391451810000
03/14/2013 13:24:00	192.8719	218.4033	0.2581	0.7139 1391451840000
03/14/2013 13:24:30	165.9862	175.8519	0.2205	0.0312 1391451870000
03/14/2013 13:25:00	187.5279	198.1877	0.2409	0.0624 1391451900000
03/14/2013 13:25:30	191.7602	204.9831	0.2468	0.0312 1391451930000
03/14/2013 13:26:00	193.8032	205.8747	0.2476	0.0493 1391451960000
03/14/2013 13:26:30	193.8032	205.8747	0.2476	0.0312 1391451990000
03/14/2013 13:27:00	164.3331	185.8735	0.2299	0.8354 1391452020000
03/14/2013 13:27:30	7.7429	5.3534	0.0068	0.1792 1391452050000
03/14/2013 13:28:00	7.7429	5.3534	0.0068	0.0882 1391452080000
03/14/2013 13:28:30	41.2600	19.7790	0.0278	0.7063 1391452110000
03/14/2013 13:29:00	156.1219	84.2956	0.1188	0.4198 1391452140000
03/14/2013 13:29:30	176.8446	87.0607	0.1224	0.7032 1391452170000
03/14/2013 13:30:00	144.6489	177.8475	0.2224	0.7247 1391452200000
03/14/2013 13:30:30	150.9974	74.6662	0.1062	0.1208 1391452230000
03/14/2013 13:31:00	183.0859	206.4282	0.2480	0.9139 1391452260000
03/14/2013 13:31:30	142.5327	174.4498	0.2192	0.1680 1391452290000
03/14/2013 13:32:00	140.5629	70.3506	0.1004	0.2366 1391452320000
03/14/2013 13:32:30	142.1768	78.5686	0.1114	0.0441 1391452350000
03/14/2013 13:33:00	157.1264	190.7152	0.2343	0.6406 1391452380000
03/14/2013 13:33:30	195.8463	206.7662	0.2483	0.0382 1391452410000
03/14/2013 13:34:00	195.8463	206.7662	0.2483	0.0312 1391452440000
03/14/2013 13:34:30	149.4226	161.2011	0.2063	0.5098 1391452470000
03/14/2013 13:35:00	63.4503	73.6352	0.1048	0.0441 1391452500000
03/14/2013 13:35:30	103.3889	126.5491	0.1697	0.8112 1391452530000
03/14/2013 13:36:00	143.1813	174.4508	0.2192	0.1125 1391452560000
03/14/2013 13:36:30	143.1081	171.9447	0.2168	0.0962 1391452590000
03/14/2013 13:37:00	145.1511	172.8362	0.2176	0.0910 1391452620000
03/14/2013 13:37:30	143.1081	171.9447	0.2168	0.3891 1391452650000
03/14/2013 13:38:00	139.1684	70.9948	0.1013	0.3309 1391452680000
03/14/2013 13:38:30	83.7439	100.0926	0.1387	0.9043 1391452710000
03/14/2013 13:39:00	21.6149	24.8419	0.0353	0.1544 1391452740000
03/14/2013 13:39:30	34.1656	40.2158	0.0580	0.4312 1391452770000
03/14/2013 13:40:00	143.1813	174.4508	0.2192	0.4505 1391452800000
03/14/2013 13:40:30	137.0523	68.9520	0.0985	0.2702 1391452830000
03/14/2013 13:41:00	21.6149	24.8419	0.0353	0.4505 1391452860000
03/14/2013 13:41:30	11.9021	6.4319	0.0083	0.0540 1391452890000
03/14/2013 13:42:00	31.4009	36.8171	0.0531	0.4163 1391452920000
03/14/2013 13:42:30	57.3212	27.3665	0.0391	0.8533 1391452950000
03/14/2013 13:43:00	134.0439	162.4766	0.2076	0.6114 1391452980000
03/14/2013 13:43:30	136.9060	166.7639	0.2118	0.3001 1391453010000
03/14/2013 13:44:00	181.3597	213.9436	0.2544	0.6589 1391453040000
03/14/2013 13:44:30	280.5555	315.2668	0.3268	0.0441 1391453070000
03/14/2013 13:45:00	146.8382	73.5296	0.1047	0.4559 1391453100000
03/14/2013 13:45:30	136.5500	75.1246	0.1068	0.0493 1391453130000
03/14/2013 13:46:00	158.1309	180.6927	0.2251	0.8061 1391453160000
03/14/2013 13:46:30	193.8372	226.8113	0.2649	0.7254 1391453190000
03/14/2013 13:47:00	299.3083	335.8215	0.3389	0.0312 1391453220000
03/14/2013 13:47:30	300.7028	336.7120	0.3394	0.0382 1391453250000
03/14/2013 13:48:00	302.7458	337.6036	0.3399	0.0312 1391453280000
03/14/2013 13:48:30	219.5382	253.4363	0.2853	0.5476 1391453310000
03/14/2013 13:49:00	151.4996	183.0293	0.2272	0.1228 1391453340000
03/14/2013 13:49:30	152.8941	183.9199	0.2281	0.3346 1391453370000
03/14/2013 13:50:00	142.1036	75.6144	0.1075	0.8346 1391453400000
03/14/2013 13:50:30	100.2343	112.2373	0.1533	0.3815 1391453430000
03/14/2013 13:51:00	147.9159	176.2349	0.2209	0.7924 1391453460000
03/14/2013 13:51:30	145.2975	177.8485	0.2224	0.6094 1391453490000
03/14/2013 13:52:00	106.5436	61.7147	0.0886	0.0441 1391453520000
03/14/2013 13:52:30	110.7028	62.8361	0.0902	0.4221 1391453550000
03/14/2013 13:53:00	188.2836	221.6315	0.2607	0.6548 1391453580000
03/14/2013 13:53:30	152.5381	79.9340	0.1131	0.0732 1391453610000
03/14/2013 13:54:00	138.5199	71.2608	0.1016	0.3418 1391453640000
03/14/2013 13:54:30	326.4769	365.8432	0.3554	0.0493 1391453670000
03/14/2013 13:55:00	318.8802	359.7718	0.3522	0.1936 1391453700000
03/14/2013 13:55:30	138.6662	77.1681	0.1095	0.4121 1391453730000
03/14/2013 13:56:00	126.1887	73.7735	0.1050	0.0698 1391453760000
03/14/2013 13:56:30	164.5866	92.4948	0.1293	0.8744 1391453790000
03/14/2013 13:57:00	129.3093	63.4732	0.0911	0.6150 1391453820000
03/14/2013 13:57:30	143.1813	174.4508	0.2192	0.4244 1391453850000
03/14/2013 13:58:00	150.4951	80.8424	0.1143	0.8424 1391453880000
03/14/2013 13:58:30	149.1347	105.2872	0.1450	0.3625 1391453910000
03/14/2013 13:59:00	51.6945	63.2746	0.0908	0.5603 1391453940000
03/14/2013 13:59:30	15.4127	7.7782	0.0102	0.1651 1391453970000
03/14/2013 14:00:00	13.9451	16.2644	0.0226	0.1885 1391454000000
03/14/2013 14:00:30	13.9451	16.2644	0.0226	0.1248 1391454030000
03/14/2013 14:01:00	13.9451	16.2644	0.0226	0.2173 1391454060000
03/14/2013 14:01:30	51.7676	26.9255	0.0384	0.5936 1391454090000
03/14/2013 14:02:00	31.4740	15.3191	0.0212	0.6545 1391454120000
03/14/2013 14:02:30	5.6268	3.3469	0.0041	0.1463 1391454150000
03/14/2013 14:03:00	7.7429	5.3534	0.0068	0.1819 1391454180000
03/14/2013 14:03:30	9.7859	11.9752	0.0163	0.1751 1391454210000
03/14/2013 14:04:00	7.7429	5.3534	0.0068	0.1636 1391454240000
03/14/2013 14:04:30	125.1502	62.3457	0.0895	0.9767 1391454270000
03/14/2013 14:05:00	170.1402	93.0008	0.1299	0.2034 1391454300000
03/14/2013 14:05:30	203.0283	162.1892	0.2073	0.8360 1391454330000
03/14/2013 14:06:00	169.1455	132.2653	0.1760	0.6094 1391454360000
03/14/2013 14:06:30	85.2115	103.4893	0.1428	0.7200 1391454390000
03/14/2013 14:07:00	44.6243	50.5744	0.0730	0.5969 1391454420000
03/14/2013 14:07:30	31.3277	34.3110	0.0494	0.1833 1391454450000
03/14/2013 14:08:00	35.4869	38.6002	0.0557	0.2293 1391454480000
03/14/2013 14:08:30	76.0741	91.5152	0.1280	0.6220 1391454510000
03/14/2013 14:09:00	195.5975	240.2325	0.2754	0.6232 1391454540000
03/14/2013 14:09:30	198.2060	216.0647	0.2562	0.9290 1391454570000
03/14/2013 14:10:00	273.7922	288.4194	0.3097	0.7731 1391454600000
03/14/2013 14:10:30	314.9790	337.2117	0.3397	1.0449 1391454630000
03/14/2013 14:11:00	148.5546	153.6817	0.1987	1.0913 1391454660000
03/14/2013 14:11:30	107.5141	109.9017	0.1505	0.6966 1391454690000
03/14/2013 14:12:00	83.2808	86.6734	0.1219	0.8893 1391454720000
03/14/2013 14:12:30	162.9046	164.0463	0.2091	0.3692 1391454750000
03/14/2013 14:13:00	100.2101	113.8549	0.1552	0.7294 1391454780000
03/14/2013 14:13:30	74.4843	81.4886	0.1152	0.6959 1391454810000
03/14/2013 14:14:00	65.4933	74.5267	0.1060	0.7449 1391454840000
03/14/2013 14:14:30	54.9856	60.0444	0.0863	0.2515 1391454870000
03/14/2013 14:15:00	99.9515	49.8332	0.0719	0.7074 1391454900000
03/14/2013 14:15:30	148.4280	84.8167	0.1195	0.4139 1391454930000
03/14/2013 14:16:00	264.5479	171.2440	0.2161	0.7709 1391454960000
03/14/2013 14:16:30	149.6128	102.1743	0.1412	0.4092 1391454990000
03/14/2013 14:17:00	124.3311	59.7748	0.0859	0.8849 1391455020000
03/14/2013 14:17:30	230.1190	270.4247	0.2975	0.5055 1391455050000
03/14/2013 14:18:00	139.5975	167.6564	0.2126	0.6455 1391455080000
03/14/2013 14:18:30	32.0494	36.8181	0.0531	0.1806 1391455110000
03/14/2013 14:19:00	145.7997	172.8372	0.2176	0.5973 1391455140000
03/14/2013 14:19:30	94.1052	109.5627	0.1501	0.6563 1391455170000
03/14/2013 14:20:00	96.2214	112.9604	0.1541	0.3665 1391455200000
03/14/2013 14:20:30	143.2204	156.0203	0.2011	0.4628 1391455230000
03/14/2013 14:21:00	157.7410	169.7796	0.2147	0.4958 1391455260000
03/14/2013 14:21:30	16.0613	19.6621	0.0276	0.4696 1391455290000
03/14/2013 14:22:00	41.8354	48.7933	0.0704	0.4434 1391455320000
03/14/2013 14:22:30	148.2718	166.2114	0.2112	0.5638 1391455350000
03/14/2013 14:23:00	144.8684	77.3933	0.1098	0.5590 1391455380000
03/14/2013 14:23:30	88.8684	45.8402	0.0662	0.9596 1391455410000
03/14/2013 14:24:00	142.6790	72.3944	0.1032	0.1544 1391455440000
03/14/2013 14:24:30	141.0651	171.0531	0.2159	0.2467 1391455470000
03/14/2013 14:25:00	113.1017	136.0182	0.1801	0.8822 1391455500000
03/14/2013 14:25:30	49.5783	59.8769	0.0861	0.6949 1391455530000
03/14/2013 14:26:00	67.6826	80.4305	0.1138	0.8700 1391455560000
03/14/2013 14:26:30	3.5838	4.2764	0.0053	0.1765 1391455590000
03/14/2013 14:27:00	3.5838	4.2764	0.0053	0.0795 1391455620000
03/14/2013 14:27:30	115.1447	136.9097	0.1811	0.7958 1391455650000
03/14/2013 14:28:00	148.3450	168.7175	0.2137	0.8978 1391455680000
03/14/2013 14:28:30	138.0568	161.7536	0.2068	0.7884 1391455710000
03/14/2013 14:29:00	109.5180	129.2238	0.1727	0.8311 1391455740000
03/14/2013 14:29:30	168.9945	185.1515	0.2292	0.5981 1391455770000
03/14/2013 14:30:00	160.6762	176.5730	0.2212	0.7585 1391455800000
03/14/2013 14:30:30	206.5975	227.1493	0.2652	0.1998 1391455830000
03/14/2013 14:31:00	104.3934	116.5266	0.1583	0.5706 1391455860000
03/14/2013 14:31:30	87.7567	99.3696	0.1378	0.7933 1391455890000
03/14/2013 14:32:00	61.4073	72.7436	0.1036	0.4385 1391455920000
03/14/2013 14:32:30	62.0558	72.7446	0.1036	0.5160 1391455950000
03/14/2013 14:33:00	91.4868	111.1763	0.1520	0.5895 1391455980000
03/14/2013 14:33:30	65.7127	32.5097	0.0467	0.4762 1391456010000
03/14/2013 14:34:00	67.7558	82.9367	0.1171	0.2544 1391456040000
03/14/2013 14:34:30	64.1720	76.1423	0.1082	0.2702 1391456070000
03/14/2013 14:35:00	55.8536	67.5638	0.0966	0.3789 1391456100000
03/14/2013 14:35:30	69.2234	33.8784	0.0487	0.2747 1391456130000
03/14/2013 14:36:00	81.6277	96.6950	0.1345	0.6122 1391456160000
03/14/2013 14:36:30	86.3623	98.4791	0.1367	0.3632 1391456190000
03/14/2013 14:37:00	76.0741	91.5152	0.1280	0.6474 1391456220000
03/14/2013 14:37:30	82.2763	96.6959	0.1345	0.5625 1391456250000
03/14/2013 14:38:00	82.8517	94.1908	0.1314	0.6440 1391456280000
03/14/2013 14:38:30	92.5645	103.6599	0.1430	0.6600 1391456310000
03/14/2013 14:39:00	100.3074	114.7435	0.1562	0.6515 1391456340000
03/14/2013 14:39:30	108.1235	128.3332	0.1717	0.6078 1391456370000
03/14/2013 14:40:00	76.0741	91.5152	0.1280	0.6485 1391456400000
03/14/2013 14:40:30	119.3771	143.7051	0.1884	0.9365 1391456430000
03/14/2013 14:41:00	173.6168	202.8599	0.2450	0.6990 1391456460000
03/14/2013 14:41:30	128.7339	66.6913	0.0955	0.0493 1391456490000
03/14/2013 14:42:00	126.6178	64.6512	0.0927	0.0540 1391456520000
03/14/2013 14:42:30	155.5857	184.8124	0.2289	0.6458 1391456550000
03/14/2013 14:43:00	84.2461	95.0814	0.1325	0.9940 1391456580000
03/14/2013 14:43:30	41.4696	36.2626	0.0522	0.8319 1391456610000
03/14/2013 14:44:00	67.0973	60.3815	0.0868	0.9510 1391456640000
03/14/2013 14:44:30	201.2484	246.3009	0.2800	0.8573 1391456670000
03/14/2013 14:45:00	99.8443	101.3242	0.1402	0.7300 1391456700000
03/14/2013 14:45:30	79.8831	73.8196	0.1051	0.5812 1391456730000
03/14/2013 14:46:00	78.4155	70.4229	0.1005	0.5239 1391456760000
03/14/2013 14:46:30	42.1430	42.0048	0.0606	0.5862 1391456790000
03/14/2013 14:47:00	53.0158	61.6590	0.0885	0.9043 1391456820000
03/14/2013 14:47:30	64.1230	72.0186	0.1027	0.5804 1391456850000
03/14/2013 14:48:00	59.9397	69.3469	0.0991	0.6739 1391456880000
03/14/2013 14:48:30	113.0286	133.5120	0.1774	0.7797 1391456910000
03/14/2013 14:49:00	151.4265	180.5232	0.2249	0.7819 1391456940000
03/14/2013 14:49:30	188.2105	219.1254	0.2587	0.7455 1391456970000
03/14/2013 14:50:00	146.8382	73.5296	0.1047	0.7429 1391457000000
03/14/2013 14:50:30	148.9544	75.5751	0.1074	0.6341 1391457030000
03/14/2013 14:51:00	205.7394	242.1842	0.2769	0.7210 1391457060000
03/14/2013 14:51:30	114.7888	61.0086	0.0876	0.3250 1391457090000
03/14/2013 14:52:00	102.8867	54.4309	0.0785	0.0540 1391457120000
03/14/2013 14:52:30	163.3286	195.8960	0.2389	0.6402 1391457150000
03/14/2013 14:53:00	136.6232	78.0782	0.1107	0.3585 1391457180000
03/14/2013 14:53:30	144.1466	74.7049	0.1063	0.3821 1391457210000
03/14/2013 14:54:00	130.9232	71.6847	0.1022	0.1885 1391457240000
03/14/2013 14:54:30	99.2298	122.2599	0.1649	0.8891 1391457270000
03/14/2013 14:55:00	21.6881	10.8701	0.0146	0.3591 1391457300000
03/14/2013 14:55:30	19.5719	23.9504	0.0340	0.1666 1391457330000
03/14/2013 14:56:00	11.9021	6.4319	0.0083	0.1911 1391457360000
03/14/2013 14:56:30	13.2966	16.2634	0.0226	0.6169 1391457390000
03/14/2013 14:57:00	6.2753	3.0808	0.0037	0.1267 1391457420000
03/14/2013 14:57:30	5.6268	3.3469	0.0041	0.1651 1391457450000
03/14/2013 14:58:00	6.3485	6.0164	0.0077	0.1035 1391457480000
03/14/2013 14:58:30	5.6268	3.3469	0.0041	0.1544 1391457510000
03/14/2013 14:59:00	69.7256	81.3221	0.1150	0.8499 1391457540000
