Time	Lux	CLA	CS	Activity
03/11/2013 17:20:30	500.3845	679.5336	0.4699	0.0936 1363036830000
03/11/2013 17:21:00	607.9713	834.9546	0.5035	0.1011 1363036860000
03/11/2013 17:21:30	579.2522	791.2623	0.4950	0.0936 1363036890000
03/11/2013 17:22:00	668.3689	924.7734	0.5190	0.2303 1363036920000
03/11/2013 17:22:30	451.9472	620.2243	0.4540	0.2817 1363036950000
03/11/2013 17:23:00	700.2669	980.1054	0.5275	0.1560 1363036980000
03/11/2013 17:23:30	743.9696	1043.4128	0.5363	0.3339 1363037010000
03/11/2013 17:24:00	1118.9556	1628.8435	0.5898	0.6526 1363037040000
03/11/2013 17:24:30	1061.2737	1529.8373	0.5832	0.2711 1363037070000
03/11/2013 17:25:00	895.5760	1277.6257	0.5626	0.5074 1363037100000
03/11/2013 17:25:30	947.0217	1348.9906	0.5691	0.3965 1363037130000
03/11/2013 17:26:00	733.0720	1022.8965	0.5335	0.5299 1363037160000
03/11/2013 17:26:30	682.6308	940.7402	0.5215	0.5740 1363037190000
03/11/2013 17:27:00	743.0043	1034.4906	0.5351	0.2738 1363037220000
03/11/2013 17:27:30	706.5422	983.8142	0.5280	0.1948 1363037250000
03/11/2013 17:28:00	786.8775	1101.1925	0.5436	0.1248 1363037280000
03/11/2013 17:28:30	731.1022	1026.7533	0.5341	0.4407 1363037310000
03/11/2013 17:29:00	752.8974	1067.8138	0.5395	0.1872 1363037340000
03/11/2013 17:29:30	714.1487	1011.7190	0.5320	0.1859 1363037370000
03/11/2013 17:30:00	773.8004	1103.1084	0.5439	0.1709 1363037400000
03/11/2013 17:30:30	837.0359	1200.0423	0.5548	0.1636 1363037430000
03/11/2013 17:31:00	689.6619	971.9039	0.5263	0.2902 1363037460000
03/11/2013 17:31:30	946.2268	1343.0671	0.5686	0.6367 1363037490000
03/11/2013 17:32:00	831.8774	1164.6452	0.5510	0.8293 1363037520000
03/11/2013 17:32:30	1524.3281	2242.0880	0.6187	0.1779 1363037550000
03/11/2013 17:33:00	1102.8505	1565.2552	0.5857	0.6821 1363037580000
03/11/2013 17:33:30	1099.5253	1547.4477	0.5845	0.6670 1363037610000
03/11/2013 17:34:00	34.7750	34.5795	0.0498	0.7270 1363037640000
03/11/2013 17:34:30	61.2075	70.2143	0.1002	0.7598 1363037670000
03/11/2013 17:35:00	8.3915	5.0873	0.0064	0.8401 1363037700000
03/11/2013 17:35:30	22.4098	13.5417	0.0186	0.8237 1363037730000
03/11/2013 17:36:00	47.5451	49.6316	0.0716	0.8505 1363037760000
03/11/2013 17:36:30	6.2022	5.1808	0.0065	0.7468 1363037790000
03/11/2013 17:37:00	55.3272	34.2973	0.0494	0.6966 1363037820000
03/11/2013 17:37:30	33.9951	36.8211	0.0531	0.8000 1363037850000
03/11/2013 17:38:00	43.3520	24.8617	0.0354	0.6589 1363037880000
03/11/2013 17:38:30	36.6867	37.7136	0.0544	0.6177 1363037910000
03/11/2013 17:39:00	31.8789	33.4234	0.0481	0.5221 1363037940000
03/11/2013 17:39:30	28.3683	29.1351	0.0417	0.4008 1363037970000
03/11/2013 17:40:00	27.7198	29.1341	0.0417	0.4151 1363038000000
03/11/2013 17:40:30	25.6768	28.2426	0.0404	0.6402 1363038030000
03/11/2013 17:41:00	81.8910	93.6041	0.1306	0.6224 1363038060000
03/11/2013 17:41:30	30.3872	31.6442	0.0454	0.7652 1363038090000
03/11/2013 17:42:00	15.5590	13.6523	0.0187	0.7630 1363038120000
03/11/2013 17:42:30	20.1231	23.0628	0.0327	0.9702 1363038150000
03/11/2013 17:43:00	67.3815	62.5694	0.0898	0.7734 1363038180000
03/11/2013 17:43:30	38.7787	42.7289	0.0617	0.9255 1363038210000
03/11/2013 17:44:00	14.0183	8.4401	0.0111	0.9404 1363038240000
03/11/2013 17:44:30	21.3471	20.5586	0.0289	0.8550 1363038270000
03/11/2013 17:45:00	31.8548	35.0409	0.0504	0.7964 1363038300000
03/11/2013 17:45:30	20.0500	20.5566	0.0289	0.7439 1363038330000
03/11/2013 17:46:00	18.4851	16.2714	0.0226	0.7744 1363038360000
03/11/2013 17:46:30	15.1449	15.3778	0.0213	0.8249 1363038390000
03/11/2013 17:47:00	8.9669	8.5795	0.0113	0.7769 1363038420000
03/11/2013 17:47:30	11.0831	11.9772	0.0163	0.7524 1363038450000
03/11/2013 17:48:00	17.7484	18.5997	0.0260	0.6868 1363038480000
03/11/2013 17:48:30	41.8452	43.3067	0.0625	0.8130 1363038510000
03/11/2013 17:49:00	28.8314	22.5164	0.0319	0.8308 1363038540000
03/11/2013 17:49:30	30.8894	26.6330	0.0380	0.7540 1363038570000
03/11/2013 17:50:00	51.9929	41.2908	0.0596	0.6014 1363038600000
03/11/2013 17:50:30	40.9098	29.3136	0.0420	0.7452 1363038630000
03/11/2013 17:51:00	47.8337	37.0015	0.0533	0.6169 1363038660000
03/11/2013 17:51:30	58.8436	46.4725	0.0671	0.6058 1363038690000
03/11/2013 17:52:00	55.8353	37.1730	0.0536	0.7132 1363038720000
03/11/2013 17:52:30	51.9197	38.7846	0.0559	0.4879 1363038750000
03/11/2013 17:53:00	52.5683	38.7856	0.0559	0.5122 1363038780000
03/11/2013 17:53:30	55.1136	34.6659	0.0499	0.8076 1363038810000
03/11/2013 17:54:00	51.8466	36.2785	0.0523	0.7633 1363038840000
03/11/2013 17:54:30	57.4492	45.5820	0.0658	0.6070 1363038870000
03/11/2013 17:55:00	60.7162	43.9694	0.0635	0.7759 1363038900000
03/11/2013 17:55:30	55.1626	38.7896	0.0560	0.5484 1363038930000
03/11/2013 17:56:00	49.8036	35.3869	0.0510	0.7433 1363038960000
03/11/2013 17:56:30	10.2640	8.5815	0.0113	0.6038 1363038990000
03/11/2013 17:57:00	54.1332	43.0709	0.0622	0.8981 1363039020000
03/11/2013 17:57:30	916.1322	1352.8144	0.5694	0.4139 1363039050000
03/11/2013 17:58:00	1733.8593	2613.0748	0.6301	0.5141 1363039080000
03/11/2013 17:58:30	877.0960	1236.4837	0.5586	0.6782 1363039110000
03/11/2013 17:59:00	810.2421	1097.4734	0.5432	0.5895 1363039140000
03/11/2013 17:59:30	346.0930	437.2952	0.3897	0.6611 1363039170000
03/11/2013 18:00:00	688.9238	974.8270	0.5267	0.7277 1363039200000
03/11/2013 18:00:30	63.9532	30.5909	0.0439	0.9013 1363039230000
03/11/2013 18:01:00	36.7598	40.2197	0.0580	0.7063 1363039260000
03/11/2013 18:01:30	679.9620	925.9521	0.5192	0.7794 1363039290000
03/11/2013 18:02:00	844.6168	1217.9160	0.5567	0.7744 1363039320000
03/11/2013 18:02:30	668.0208	939.9373	0.5214	0.8210 1363039350000
03/11/2013 18:03:00	941.4040	1371.4864	0.5710	0.7053 1363039380000
03/11/2013 18:03:30	695.7746	975.2001	0.5268	0.7517 1363039410000
03/11/2013 18:04:00	406.7591	538.8787	0.4288	0.7156 1363039440000
03/11/2013 18:04:30	494.6917	663.5985	0.4658	0.6611 1363039470000
03/11/2013 18:05:00	14.6668	8.1740	0.0108	0.8006 1363039500000
03/11/2013 18:05:30	9.7859	11.9752	0.0163	0.5783 1363039530000
03/11/2013 18:06:00	9.7859	11.9752	0.0163	0.7280 1363039560000
03/11/2013 18:06:30	5.6268	3.3469	0.0041	0.7015 1363039590000
03/11/2013 18:07:00	6.2753	3.0808	0.0037	0.6082 1363039620000
03/11/2013 18:07:30	5.6268	3.3469	0.0041	0.7712 1363039650000
03/11/2013 18:08:00	9.7128	9.4690	0.0126	0.6724 1363039680000
03/11/2013 18:08:30	7.6698	8.5775	0.0113	0.7067 1363039710000
03/11/2013 18:09:00	6.2022	5.1808	0.0065	0.8213 1363039740000
03/11/2013 18:09:30	4.1592	4.2892	0.0053	0.5026 1363039770000
03/11/2013 18:10:00	5.5536	5.1798	0.0065	0.5961 1363039800000
03/11/2013 18:10:30	5.5536	5.1798	0.0065	0.6811 1363039830000
03/11/2013 18:11:00	6.2753	3.0808	0.0037	0.6681 1363039860000
03/11/2013 18:11:30	7.6698	8.5775	0.0113	0.9136 1363039890000
03/11/2013 18:12:00	15.9881	17.1560	0.0239	0.5462 1363039920000
03/11/2013 18:12:30	18.6797	18.0485	0.0252	0.7812 1363039950000
03/11/2013 18:13:00	9.7859	11.9752	0.0163	0.6070 1363039980000
03/11/2013 18:13:30	6.2753	3.0808	0.0037	0.8058 1363040010000
03/11/2013 18:14:00	9.7128	9.4690	0.0126	0.7633 1363040040000
03/11/2013 18:14:30	6.2753	3.0808	0.0037	0.7494 1363040070000
03/11/2013 18:15:00	9.0642	9.4681	0.0126	0.6574 1363040100000
03/11/2013 18:15:30	7.6698	8.5775	0.0113	0.7772 1363040130000
03/11/2013 18:16:00	9.7859	11.9752	0.0163	0.8049 1363040160000
03/11/2013 18:16:30	6.2753	3.0808	0.0037	0.7091 1363040190000
03/11/2013 18:17:00	7.6698	8.5775	0.0113	0.7878 1363040220000
03/11/2013 18:17:30	11.8290	12.8667	0.0176	0.7327 1363040250000
03/11/2013 18:18:00	15.9881	17.1560	0.0239	0.8349 1363040280000
03/11/2013 18:18:30	9.7859	11.9752	0.0163	0.7740 1363040310000
03/11/2013 18:19:00	15.4127	7.7782	0.0102	0.6666 1363040340000
03/11/2013 18:19:30	13.9451	16.2644	0.0226	0.6337 1363040370000
03/11/2013 18:20:00	17.4557	20.5527	0.0289	0.6294 1363040400000
03/11/2013 18:20:30	41.1235	40.6313	0.0586	0.6518 1363040430000
03/11/2013 18:21:00	14.0914	11.3769	0.0154	0.5766 1363040460000
03/11/2013 18:21:30	9.7859	11.9752	0.0163	0.8378 1363040490000
03/11/2013 18:22:00	8.3183	8.5785	0.0113	0.9326 1363040520000
03/11/2013 18:22:30	5.5536	5.1798	0.0065	0.6082 1363040550000
03/11/2013 18:23:00	7.6698	8.5775	0.0113	0.8484 1363040580000
03/11/2013 18:23:30	7.6698	8.5775	0.0113	0.6582 1363040610000
03/11/2013 18:24:00	10.4345	11.9762	0.0163	0.7566 1363040640000
03/11/2013 18:24:30	9.7859	11.9752	0.0163	0.7230 1363040670000
03/11/2013 18:25:00	14.5937	16.2654	0.0226	0.8607 1363040700000
03/11/2013 18:25:30	14.5937	16.2654	0.0226	0.8322 1363040730000
03/11/2013 18:26:00	9.7859	11.9752	0.0163	0.8331 1363040760000
03/11/2013 18:26:30	11.8290	12.8667	0.0176	0.7642 1363040790000
03/11/2013 18:27:00	7.6698	8.5775	0.0113	0.7200 1363040820000
03/11/2013 18:27:30	7.6698	8.5775	0.0113	0.7039 1363040850000
03/11/2013 18:28:00	8.3183	8.5785	0.0113	0.9021 1363040880000
03/11/2013 18:28:30	13.9451	16.2644	0.0226	0.7406 1363040910000
03/11/2013 18:29:00	11.8290	12.8667	0.0176	0.6796 1363040940000
03/11/2013 18:29:30	7.6698	8.5775	0.0113	0.5961 1363040970000
03/11/2013 18:30:00	22.1903	22.3368	0.0316	0.7115 1363041000000
03/11/2013 18:30:30	44.9560	42.1684	0.0609	0.8849 1363041030000
03/11/2013 18:31:00	15.9881	17.1560	0.0239	0.5322 1363041060000
03/11/2013 18:31:30	10.4345	11.9762	0.0163	0.5555 1363041090000
03/11/2013 18:32:00	19.4987	21.4442	0.0303	0.7132 1363041120000
03/11/2013 18:32:30	20.1473	21.4452	0.0303	0.7559 1363041150000
03/11/2013 18:33:00	11.8290	12.8667	0.0176	0.7617 1363041180000
03/11/2013 18:33:30	9.7859	11.9752	0.0163	0.7393 1363041210000
03/11/2013 18:34:00	19.4987	21.4442	0.0303	0.6942 1363041240000
03/11/2013 18:34:30	11.8290	12.8667	0.0176	0.6585 1363041270000
03/11/2013 18:35:00	10.4345	11.9762	0.0163	0.6114 1363041300000
03/11/2013 18:35:30	21.2740	18.0525	0.0252	0.6710 1363041330000
03/11/2013 18:36:00	36.5162	34.3189	0.0494	0.6537 1363041360000
03/11/2013 18:36:30	50.1976	69.1904	0.0989	0.7778 1363041390000
03/11/2013 18:37:00	157.3922	162.5124	0.2076	0.6860 1363041420000
03/11/2013 18:37:30	28.9437	26.6300	0.0380	0.7744 1363041450000
03/11/2013 18:38:00	32.1566	38.7103	0.0558	0.7693 1363041480000
03/11/2013 18:38:30	61.2415	93.9268	0.1311	0.7324 1363041510000
03/11/2013 18:39:00	15.8177	13.7613	0.0189	0.6138 1363041540000
03/11/2013 18:39:30	65.1910	112.9899	0.1541	0.6924 1363041570000
03/11/2013 18:40:00	148.2134	276.0842	0.3014	0.7740 1363041600000
